level,language,salience,cleaning,pooling,probe,protocol,metric,target,arm,value
entity,EN,salient,historical_figure,last,ridge,holdout,spearman,year,llama2_70b,0.9212
entity,EN,salient,historical_figure,last,ridge,holdout,r2,year,llama2_70b,0.833
entity,EN,salient,historical_figure,mean,ridge,holdout,spearman,year,llama2_70b,0.9002
entity,EN,salient,historical_figure,mean,ridge,holdout,r2,year,llama2_70b,0.8041
entity,EN,salient,art,last,ridge,holdout,spearman,year,llama2_70b,0.9078
entity,EN,salient,art,last,ridge,holdout,r2,year,llama2_70b,0.8601
entity,EN,salient,art,mean,ridge,holdout,spearman,year,llama2_70b,0.8787
entity,EN,salient,art,mean,ridge,holdout,r2,year,llama2_70b,0.8212
entity,EN,salient,headline,last,ridge,holdout,spearman,year,llama2_70b,0.8719
entity,EN,salient,headline,last,ridge,holdout,r2,year,llama2_70b,0.7566
entity,EN,salient,headline,mean,ridge,holdout,spearman,year,llama2_70b,0.8417
entity,EN,salient,headline,mean,ridge,holdout,r2,year,llama2_70b,0.6986
entity,EN,salient,historical_figure,last,ridge,holdout,spearman,year,gpt_oss_120b,0.9009
entity,EN,salient,historical_figure,last,ridge,holdout,r2,year,gpt_oss_120b,0.8026
entity,EN,salient,historical_figure,mean,ridge,holdout,spearman,year,gpt_oss_120b,0.895
entity,EN,salient,historical_figure,mean,ridge,holdout,r2,year,gpt_oss_120b,0.7941
entity,EN,salient,art,last,ridge,holdout,spearman,year,gpt_oss_120b,0.8291
entity,EN,salient,art,last,ridge,holdout,r2,year,gpt_oss_120b,0.7392
entity,EN,salient,art,mean,ridge,holdout,spearman,year,gpt_oss_120b,0.8347
entity,EN,salient,art,mean,ridge,holdout,r2,year,gpt_oss_120b,0.7611
entity,EN,salient,headline,last,ridge,holdout,spearman,year,gpt_oss_120b,0.7219
entity,EN,salient,headline,last,ridge,holdout,r2,year,gpt_oss_120b,0.5096
entity,EN,salient,headline,mean,ridge,holdout,spearman,year,gpt_oss_120b,0.7216
entity,EN,salient,headline,mean,ridge,holdout,r2,year,gpt_oss_120b,0.5044
entity,EN,salient,historical_figure,last,ridge,holdout,spearman,year,llama2_13b,0.8996
entity,EN,salient,historical_figure,last,ridge,holdout,r2,year,llama2_13b,0.8025
entity,EN,salient,historical_figure,mean,ridge,holdout,spearman,year,llama2_13b,0.8927
entity,EN,salient,historical_figure,mean,ridge,holdout,r2,year,llama2_13b,0.7894
entity,EN,salient,art,last,ridge,holdout,spearman,year,llama2_13b,0.8549
entity,EN,salient,art,last,ridge,holdout,r2,year,llama2_13b,0.7802
entity,EN,salient,art,mean,ridge,holdout,spearman,year,llama2_13b,0.8442
entity,EN,salient,art,mean,ridge,holdout,r2,year,llama2_13b,0.7731
entity,EN,salient,headline,last,ridge,holdout,spearman,year,llama2_13b,0.8165
entity,EN,salient,headline,last,ridge,holdout,r2,year,llama2_13b,0.6627
entity,EN,salient,headline,mean,ridge,holdout,spearman,year,llama2_13b,0.7919
entity,EN,salient,headline,mean,ridge,holdout,r2,year,llama2_13b,0.6168
entity,EN,salient,historical_figure,last,ridge,holdout,spearman,year,qwen3_32b,0.8919
entity,EN,salient,historical_figure,last,ridge,holdout,r2,year,qwen3_32b,0.8058
entity,EN,salient,historical_figure,mean,ridge,holdout,spearman,year,qwen3_32b,0.8871
entity,EN,salient,historical_figure,mean,ridge,holdout,r2,year,qwen3_32b,0.7979
entity,EN,salient,art,last,ridge,holdout,spearman,year,qwen3_32b,0.8152
entity,EN,salient,art,last,ridge,holdout,r2,year,qwen3_32b,0.7266
entity,EN,salient,art,mean,ridge,holdout,spearman,year,qwen3_32b,0.8115
entity,EN,salient,art,mean,ridge,holdout,r2,year,qwen3_32b,0.7282
entity,EN,salient,headline,last,ridge,holdout,spearman,year,qwen3_32b,0.7807
entity,EN,salient,headline,last,ridge,holdout,r2,year,qwen3_32b,0.6055
entity,EN,salient,headline,mean,ridge,holdout,spearman,year,qwen3_32b,0.7763
entity,EN,salient,headline,mean,ridge,holdout,r2,year,qwen3_32b,0.5894
entity,EN,salient,historical_figure,last,ridge,holdout,spearman,year,llama2_7b,0.8853
entity,EN,salient,historical_figure,last,ridge,holdout,r2,year,llama2_7b,0.7835
entity,EN,salient,historical_figure,mean,ridge,holdout,spearman,year,llama2_7b,0.8789
entity,EN,salient,historical_figure,mean,ridge,holdout,r2,year,llama2_7b,0.7681
entity,EN,salient,art,last,ridge,holdout,spearman,year,llama2_7b,0.8433
entity,EN,salient,art,last,ridge,holdout,r2,year,llama2_7b,0.7698
entity,EN,salient,art,mean,ridge,holdout,spearman,year,llama2_7b,0.8399
entity,EN,salient,art,mean,ridge,holdout,r2,year,llama2_7b,0.7671
entity,EN,salient,headline,last,ridge,holdout,spearman,year,llama2_7b,0.7772
entity,EN,salient,headline,last,ridge,holdout,r2,year,llama2_7b,0.5919
entity,EN,salient,headline,mean,ridge,holdout,spearman,year,llama2_7b,0.7769
entity,EN,salient,headline,mean,ridge,holdout,r2,year,llama2_7b,0.5895
entity,EN,salient,historical_figure,last,ridge,holdout,spearman,year,qwen3_8b,0.8728
entity,EN,salient,historical_figure,last,ridge,holdout,r2,year,qwen3_8b,0.7736
entity,EN,salient,historical_figure,mean,ridge,holdout,spearman,year,qwen3_8b,0.8675
entity,EN,salient,historical_figure,mean,ridge,holdout,r2,year,qwen3_8b,0.7651
entity,EN,salient,art,last,ridge,holdout,spearman,year,qwen3_8b,0.7707
entity,EN,salient,art,last,ridge,holdout,r2,year,qwen3_8b,0.658
entity,EN,salient,art,mean,ridge,holdout,spearman,year,qwen3_8b,0.7793
entity,EN,salient,art,mean,ridge,holdout,r2,year,qwen3_8b,0.6824
entity,EN,salient,headline,last,ridge,holdout,spearman,year,qwen3_8b,0.751
entity,EN,salient,headline,last,ridge,holdout,r2,year,qwen3_8b,0.557
entity,EN,salient,headline,mean,ridge,holdout,spearman,year,qwen3_8b,0.7473
entity,EN,salient,headline,mean,ridge,holdout,r2,year,qwen3_8b,0.5424
entity,EN,salient,historical_figure,last,ridge,holdout,spearman,year,qwen3_1b7,0.8167
entity,EN,salient,historical_figure,last,ridge,holdout,r2,year,qwen3_1b7,0.6933
entity,EN,salient,historical_figure,mean,ridge,holdout,spearman,year,qwen3_1b7,0.8264
entity,EN,salient,historical_figure,mean,ridge,holdout,r2,year,qwen3_1b7,0.7021
entity,EN,salient,art,last,ridge,holdout,spearman,year,qwen3_1b7,0.6334
entity,EN,salient,art,last,ridge,holdout,r2,year,qwen3_1b7,0.4487
entity,EN,salient,art,mean,ridge,holdout,spearman,year,qwen3_1b7,0.6596
entity,EN,salient,art,mean,ridge,holdout,r2,year,qwen3_1b7,0.501
entity,EN,salient,headline,last,ridge,holdout,spearman,year,qwen3_1b7,0.6973
entity,EN,salient,headline,last,ridge,holdout,r2,year,qwen3_1b7,0.4762
entity,EN,salient,headline,mean,ridge,holdout,spearman,year,qwen3_1b7,0.7046
entity,EN,salient,headline,mean,ridge,holdout,r2,year,qwen3_1b7,0.4795
entity,EN,salient,historical_figure,last,ridge,holdout,spearman,year,thalesian_cunei400m,0.6165
entity,EN,salient,historical_figure,last,ridge,holdout,r2,year,thalesian_cunei400m,0.4011
entity,EN,salient,historical_figure,mean,ridge,holdout,spearman,year,thalesian_cunei400m,0.6744
entity,EN,salient,historical_figure,mean,ridge,holdout,r2,year,thalesian_cunei400m,0.46
entity,EN,salient,art,last,ridge,holdout,spearman,year,thalesian_cunei400m,0.2776
entity,EN,salient,art,last,ridge,holdout,r2,year,thalesian_cunei400m,0.0905
entity,EN,salient,art,mean,ridge,holdout,spearman,year,thalesian_cunei400m,0.3264
entity,EN,salient,art,mean,ridge,holdout,r2,year,thalesian_cunei400m,0.1263
entity,EN,salient,headline,last,ridge,holdout,spearman,year,thalesian_cunei400m,0.5527
entity,EN,salient,headline,last,ridge,holdout,r2,year,thalesian_cunei400m,0.2985
entity,EN,salient,headline,mean,ridge,holdout,spearman,year,thalesian_cunei400m,0.5939
entity,EN,salient,headline,mean,ridge,holdout,r2,year,thalesian_cunei400m,0.3428
entity,EN,salient,historical_figure,last,ridge,holdout,spearman,year,thalesian_akk300m,0.5847
entity,EN,salient,historical_figure,last,ridge,holdout,r2,year,thalesian_akk300m,0.3587
entity,EN,salient,historical_figure,mean,ridge,holdout,spearman,year,thalesian_akk300m,0.6699
entity,EN,salient,historical_figure,mean,ridge,holdout,r2,year,thalesian_akk300m,0.4481
entity,EN,salient,art,last,ridge,holdout,spearman,year,thalesian_akk300m,0.2891
entity,EN,salient,art,last,ridge,holdout,r2,year,thalesian_akk300m,0.1018
entity,EN,salient,art,mean,ridge,holdout,spearman,year,thalesian_akk300m,0.3128
entity,EN,salient,art,mean,ridge,holdout,r2,year,thalesian_akk300m,0.123
entity,EN,salient,headline,last,ridge,holdout,spearman,year,thalesian_akk300m,0.4671
entity,EN,salient,headline,last,ridge,holdout,r2,year,thalesian_akk300m,0.2147
entity,EN,salient,headline,mean,ridge,holdout,spearman,year,thalesian_akk300m,0.5534
entity,EN,salient,headline,mean,ridge,holdout,r2,year,thalesian_akk300m,0.2997
entity,EN,salient,historical_figure,last,ridge,holdout,spearman,year,umt5_base,0.6205
entity,EN,salient,historical_figure,last,ridge,holdout,r2,year,umt5_base,0.4015
entity,EN,salient,historical_figure,mean,ridge,holdout,spearman,year,umt5_base,0.6984
entity,EN,salient,historical_figure,mean,ridge,holdout,r2,year,umt5_base,0.4938
entity,EN,salient,art,last,ridge,holdout,spearman,year,umt5_base,0.3015
entity,EN,salient,art,last,ridge,holdout,r2,year,umt5_base,0.0977
entity,EN,salient,art,mean,ridge,holdout,spearman,year,umt5_base,0.3589
entity,EN,salient,art,mean,ridge,holdout,r2,year,umt5_base,0.1533
entity,EN,salient,headline,last,ridge,holdout,spearman,year,umt5_base,0.4904
entity,EN,salient,headline,last,ridge,holdout,r2,year,umt5_base,0.2397
entity,EN,salient,headline,mean,ridge,holdout,spearman,year,umt5_base,0.6019
entity,EN,salient,headline,mean,ridge,holdout,r2,year,umt5_base,0.3492
entity,EN,salient,historical_figure,last,ridge,holdout,spearman,year,random,0.5038
entity,EN,salient,historical_figure,last,ridge,holdout,r2,year,random,0.2759
entity,EN,salient,historical_figure,mean,ridge,holdout,spearman,year,random,0.6243
entity,EN,salient,historical_figure,mean,ridge,holdout,r2,year,random,0.4114
entity,EN,salient,art,last,ridge,holdout,spearman,year,random,0.2016
entity,EN,salient,art,last,ridge,holdout,r2,year,random,0.0549
entity,EN,salient,art,mean,ridge,holdout,spearman,year,random,0.1949
entity,EN,salient,art,mean,ridge,holdout,r2,year,random,-0.0328
entity,EN,salient,headline,last,ridge,holdout,spearman,year,random,0.442
entity,EN,salient,headline,last,ridge,holdout,r2,year,random,0.1957
entity,EN,salient,headline,mean,ridge,holdout,spearman,year,random,0.4356
entity,EN,salient,headline,mean,ridge,holdout,r2,year,random,0.2011
entity,EN,salient,historical_figure,last,ridge,holdout,spearman,year,llama2_7b_random,0.5127
entity,EN,salient,historical_figure,last,ridge,holdout,r2,year,llama2_7b_random,0.281
entity,EN,salient,historical_figure,mean,ridge,holdout,spearman,year,llama2_7b_random,0.643
entity,EN,salient,historical_figure,mean,ridge,holdout,r2,year,llama2_7b_random,0.4421
entity,EN,salient,art,last,ridge,holdout,spearman,year,llama2_7b_random,0.1853
entity,EN,salient,art,last,ridge,holdout,r2,year,llama2_7b_random,0.0459
entity,EN,salient,art,mean,ridge,holdout,spearman,year,llama2_7b_random,0.2122
entity,EN,salient,art,mean,ridge,holdout,r2,year,llama2_7b_random,0.009
entity,EN,salient,headline,last,ridge,holdout,spearman,year,llama2_7b_random,0.5117
entity,EN,salient,headline,last,ridge,holdout,r2,year,llama2_7b_random,0.2603
entity,EN,salient,headline,mean,ridge,holdout,spearman,year,llama2_7b_random,0.5785
entity,EN,salient,headline,mean,ridge,holdout,r2,year,llama2_7b_random,0.3264
entity,EN,salient,historical_figure,last,ridge,holdout,spearman,year,llama2_13b_random,0.5093
entity,EN,salient,historical_figure,last,ridge,holdout,r2,year,llama2_13b_random,0.2844
entity,EN,salient,historical_figure,mean,ridge,holdout,spearman,year,llama2_13b_random,0.663
entity,EN,salient,historical_figure,mean,ridge,holdout,r2,year,llama2_13b_random,0.4645
entity,EN,salient,art,last,ridge,holdout,spearman,year,llama2_13b_random,0.1794
entity,EN,salient,art,last,ridge,holdout,r2,year,llama2_13b_random,0.0381
entity,EN,salient,art,mean,ridge,holdout,spearman,year,llama2_13b_random,0.201
entity,EN,salient,art,mean,ridge,holdout,r2,year,llama2_13b_random,-0.0306
entity,EN,salient,headline,last,ridge,holdout,spearman,year,llama2_13b_random,0.5255
entity,EN,salient,headline,last,ridge,holdout,r2,year,llama2_13b_random,0.2671
entity,EN,salient,headline,mean,ridge,holdout,spearman,year,llama2_13b_random,0.5827
entity,EN,salient,headline,mean,ridge,holdout,r2,year,llama2_13b_random,0.3308
entity,EN,salient,historical_figure,last,ridge,holdout,spearman,year,llama2_70b_random,0.4691
entity,EN,salient,historical_figure,last,ridge,holdout,r2,year,llama2_70b_random,0.1975
entity,EN,salient,historical_figure,mean,ridge,holdout,spearman,year,llama2_70b_random,0.6675
entity,EN,salient,historical_figure,mean,ridge,holdout,r2,year,llama2_70b_random,0.4776
entity,EN,salient,art,last,ridge,holdout,spearman,year,llama2_70b_random,0.1326
entity,EN,salient,art,last,ridge,holdout,r2,year,llama2_70b_random,0.0291
entity,EN,salient,art,mean,ridge,holdout,spearman,year,llama2_70b_random,0.1809
entity,EN,salient,art,mean,ridge,holdout,r2,year,llama2_70b_random,-0.0412
entity,EN,salient,headline,last,ridge,holdout,spearman,year,llama2_70b_random,0.4769
entity,EN,salient,headline,last,ridge,holdout,r2,year,llama2_70b_random,0.1475
entity,EN,salient,headline,mean,ridge,holdout,spearman,year,llama2_70b_random,0.5704
entity,EN,salient,headline,mean,ridge,holdout,r2,year,llama2_70b_random,0.3218
entity,EN,salient,historical_figure,text,ridge,holdout,spearman,year,tfidf,0.7985
entity,EN,salient,historical_figure,text,ridge,holdout,r2,year,tfidf,0.6454
entity,EN,salient,art,text,ridge,holdout,spearman,year,tfidf,0.3179
entity,EN,salient,art,text,ridge,holdout,r2,year,tfidf,0.1159
entity,EN,salient,headline,text,ridge,holdout,spearman,year,tfidf,0.6755
entity,EN,salient,headline,text,ridge,holdout,r2,year,tfidf,0.4477
